#Uploaded_variation	Location	Allele	Consequence	IMPACT	SYMBOL	Gene	Feature_type	Feature	BIOTYPE	EXON	INTRON	HGVSc	HGVSp	cDNA_position	CDS_position	Protein_position	Amino_acids	Codons	Existing_variation	DISTANCE	STRAND	SYMBOL_SOURCE	HGNC_ID	REFSEQ_MATCH	GMAF	AFR_MAF	AMR_MAF	ASN_MAF	EAS_MAF	EUR_MAF	SAS_MAF	AA_MAF	EA_MAF	CLIN_SIG	SOMATIC	PHENO	PUBMED	MOTIF_NAME	MOTIF_POS	HIGH_INF_POS	MOTIF_SCORE_CHANGE
rs36034720	16:50733317-50733317	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs36034720	-	-	-	-	-	C:0.0018	C:0.0068	C:0	-	C:0	C:0	C:0	-	-	-	-	-	-	-	-	-	-
rs35701609	16:50733370-50733370	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs35701609	-	-	-	-	-	G:0.0034	G:0	G:0.0058	-	G:0	G:0.0129	G:0	G:0.0016	G:0.0134	-	-	-	-	-	-	-	-
rs2076753	16:50733374-50733374	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs2076753	-	-	-	-	-	T:0.1156	T:0.0514	T:0.1671	-	T:0.0089	T:0.2734	T:0.1135	T:0.0772	T:0.2809	-	-	-	16600026,23085276,23100559	-	-	-	-
rs199544441	16:50733378-50733378	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs199544441	-	-	-	-	-	C:0.0002	C:0	C:0	-	C:0	C:0.001	C:0	-	-	-	-	-	-	-	-	-	-
rs104895421	16:50733392-50733392	-	splice_region_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs104895421,CS061257	-	-	-	-	-	A:0.0006	A:0	A:0	-	A:0	A:0.003	A:0	A:0.0002	A:0.0019	not_provided	-	-	11875755	-	-	-	-
rs567793250	16:50733399-50733399	-	missense_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs567793250	-	-	-	-	-	A:0.0002	A:0.0008	A:0	-	A:0	A:0	A:0	-	-	-	-	-	-	-	-	-	-
rs146923251	16:50733598-50733598	-	synonymous_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs146923251	-	-	-	-	-	T:0.0004	T:0.0015	T:0	-	T:0	T:0	T:0	T:0.0002	T:0	-	-	-	-	-	-	-	-
rs187264529	16:50733599-50733599	-	missense_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs187264529	-	-	-	-	-	A:0.0006	A:0	A:0	-	A:0.003	A:0	A:0	T:0	T:0.0001	-	-	-	-	-	-	-	-
rs571102620	16:50733653-50733653	-	missense_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs571102620	-	-	-	-	-	A:0.0004	A:0	A:0	-	A:0.002	A:0	A:0	-	-	-	-	-	-	-	-	-	-
rs138889062	16:50733664-50733664	-	synonymous_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs138889062	-	-	-	-	-	T:0.0010	T:0.0015	T:0.0043	-	T:0	T:0	T:0	T:0.0014	T:0	-	-	-	-	-	-	-	-
rs149390911	16:50733699-50733699	-	missense_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs149390911	-	-	-	-	-	T:0.0004	T:0.0015	T:0	-	T:0	T:0	T:0	T:0.0025	T:0.0001	-	-	-	-	-	-	-	-
rs146395646	16:50733705-50733705	-	missense_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs146395646	-	-	-	-	-	T:0.0002	T:0	T:0	-	T:0	T:0.001	T:0	T:0.0007	T:0	-	-	-	-	-	-	-	-
rs535978538	16:50733706-50733706	-	synonymous_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs535978538	-	-	-	-	-	A:0.0004	A:0	A:0.0014	-	A:0	A:0.001	A:0	-	-	-	-	-	-	-	-	-	-
rs200160605	16:50733714-50733714	-	missense_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs200160605	-	-	-	-	-	G:0.0002	G:0	G:0	-	G:0.001	G:0	G:0	-	-	-	-	-	-	-	-	-	-
rs572556762	16:50733728-50733728	-	missense_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs572556762	-	-	-	-	-	A:0.0002	A:0.0008	A:0	-	A:0	A:0	A:0	-	-	-	-	-	-	-	-	-	-
rs104895456	16:50733738-50733738	-	missense_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs104895456,CM020642	-	-	-	-	-	A:0.0002	A:0	A:0	-	A:0	A:0.001	A:0	A:0.0002	A:0.0001	not_provided	-	-	11875755	-	-	-	-
rs34684955	16:50733743-50733743	-	missense_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs34684955,CM020643	-	-	-	-	-	A:0.0070	A:0.0265	A:0	-	A:0	A:0	A:0	A:0.0212	A:0	-	-	-	-	-	-	-	-
rs146054564	16:50733785-50733785	-	missense_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs146054564	-	-	-	-	-	A:0.0002	A:0	A:0	-	A:0	A:0.001	A:0	A:0.0002	A:0.0021	-	-	-	-	-	-	-	-
rs148753593	16:50733789-50733789	-	missense_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs148753593	-	-	-	-	-	A:0.0002	A:0.0008	A:0	-	A:0	A:0	A:0	A:0.0018	A:0	-	-	-	-	-	-	-	-
rs562557464	16:50733800-50733800	-	missense_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs562557464	-	-	-	-	-	T:0.0002	T:0.0008	T:0	-	T:0	T:0	T:0	-	-	-	-	-	-	-	-	-	-
rs565504727	16:50733808-50733808	-	synonymous_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs565504727	-	-	-	-	-	T:0.0026	T:0	T:0	-	T:0	T:0	T:0.0133	-	-	-	-	-	-	-	-	-	-
rs139571975	16:50733809-50733809	-	missense_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs139571975	-	-	-	-	-	A:0.0002	A:0	A:0	-	A:0	A:0.001	A:0	-	-	-	-	-	-	-	-	-	-
rs2067085	16:50733859-50733859	-	synonymous_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs2067085,COSM435361	-	-	-	-	-	G:0.2466	G:0.2784	G:0.2954	-	G:0.0496	G:0.4264	G:0.1871	G:0.2957	G:0.4093	-	0,1	-	21304977,12577202,22563200,23085276,20698950,17892524,16737678,23850724	-	-	-	-
rs16948755	16:50733924-50733924	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs16948755	-	-	-	-	-	A:0.0014	A:0.0045	A:0.0014	-	A:0	A:0	A:0	-	-	-	-	-	-	-	-	-	-
rs57701669	16:50733941-50733941	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs57701669	-	-	-	-	-	A:0.0004	A:0	A:0	-	A:0.002	A:0	A:0	-	-	-	-	-	-	-	-	-	-
rs76961626	16:50733956-50733956	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs76961626	-	-	-	-	-	A:0.0002	A:0	A:0	-	A:0	A:0.001	A:0	-	-	-	-	-	-	-	-	-	-
rs34939799	16:50733968-50733968	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs34939799	-	-	-	-	-	T:0.0164	T:0.0598	T:0.0043	-	T:0	T:0	T:0	-	-	-	-	-	-	-	-	-	-
rs2111235	16:50733969-50733969	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs2111235	-	-	-	-	-	A:0.4800	G:0.68	G:0.5202	-	G:0.247	G:0.7078	G:0.3916	-	-	-	-	-	25191865,23085276,23100559	-	-	-	-
rs570234500	16:50734024-50734024	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs570234500	-	-	-	-	-	C:0.0002	C:0	C:0.0014	-	C:0	C:0	C:0	-	-	-	-	-	-	-	-	-	-
rs2111234	16:50734033-50734033	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs2111234	-	-	-	-	-	G:0.4870	A:0.6604	A:0.5159	-	A:0.2351	A:0.7078	A:0.3978	-	-	-	-	-	-	-	-	-	-
rs555989761	16:50734035-50734035	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs555989761	-	-	-	-	-	G:0.0002	G:0.0008	G:0	-	G:0	G:0	G:0	-	-	-	-	-	-	-	-	-	-
rs572621394	16:50734038-50734038	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs572621394	-	-	-	-	-	G:0.0002	G:0	G:0	-	G:0	G:0	G:0.001	-	-	-	-	-	-	-	-	-	-
rs184585895	16:50734051-50734051	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs184585895	-	-	-	-	-	C:0.0002	C:0	C:0	-	C:0	C:0.001	C:0	-	-	-	-	-	-	-	-	-	-
rs557877249	16:50734108-50734108	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs557877249	-	-	-	-	-	G:0.0002	G:0	G:0.0014	-	G:0	G:0	G:0	-	-	-	-	-	-	-	-	-	-
rs116779994	16:50734117-50734117	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs116779994	-	-	-	-	-	A:0.0008	A:0.003	A:0	-	A:0	A:0	A:0	-	-	-	-	-	-	-	-	-	-
rs73575744	16:50734135-50734135	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs73575744	-	-	-	-	-	A:0.0136	A:0.0499	A:0.0029	-	A:0	A:0	A:0	-	-	-	-	-	-	-	-	-	-
rs562836122	16:50734284-50734284	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs562836122	-	-	-	-	-	A:0.0004	A:0	A:0	-	A:0	A:0	A:0.002	-	-	-	-	-	-	-	-	-	-
rs575920897	16:50734288-50734288	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs575920897	-	-	-	-	-	A:0.0002	A:0	A:0	-	A:0.001	A:0	A:0	-	-	-	-	-	-	-	-	-	-
rs56250614	16:50734292-50734292	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs56250614	-	-	-	-	-	G:0.0084	G:0.031	G:0.0014	-	G:0	G:0	G:0	-	-	-	-	-	-	-	-	-	-
rs561496639	16:50734371-50734371	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs561496639	-	-	-	-	-	T:0.0002	T:0	T:0	-	T:0	T:0.001	T:0	-	-	-	-	-	-	-	-	-	-
rs527393163	16:50734383-50734383	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs527393163	-	-	-	-	-	G:0.0004	G:0	G:0	-	G:0	G:0.002	G:0	-	-	-	-	-	-	-	-	-	-
rs547432626	16:50734453-50734453	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs547432626	-	-	-	-	-	T:0.0002	T:0	T:0	-	T:0	T:0	T:0.001	-	-	-	-	-	-	-	-	-	-
rs563944405	16:50734496-50734496	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs563944405	-	-	-	-	-	G:0.0002	G:0	G:0	-	G:0.001	G:0	G:0	-	-	-	-	-	-	-	-	-	-
rs189031685	16:50734516-50734516	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs189031685	-	-	-	-	-	A:0.0004	A:0.0015	A:0	-	A:0	A:0	A:0	-	-	-	-	-	-	-	-	-	-
rs181635751	16:50734582-50734582	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs181635751	-	-	-	-	-	G:0.0002	G:0	G:0	-	G:0.001	G:0	G:0	-	-	-	-	-	-	-	-	-	-
rs570404434	16:50734645-50734645	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs570404434	-	-	-	-	-	C:0.0002	C:0	C:0	-	C:0	C:0	C:0.001	-	-	-	-	-	-	-	-	-	-
rs143469103	16:50734813-50734813	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs143469103	-	-	-	-	-	C:0.0002	C:0.0008	C:0	-	C:0	C:0	C:0	-	-	-	-	-	-	-	-	-	-
rs147154782	16:50734822-50734822	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs147154782	-	-	-	-	-	A:0.0024	A:0	A:0	-	A:0.0119	A:0	A:0	-	-	-	-	-	-	-	-	-	-
rs566238054	16:50734842-50734842	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs566238054	-	-	-	-	-	C:0.0002	C:0.0008	C:0	-	C:0	C:0	C:0	-	-	-	-	-	-	-	-	-	-
rs535138293	16:50734856-50734856	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs535138293	-	-	-	-	-	C:0.0002	C:0	C:0	-	C:0.001	C:0	C:0	-	-	-	-	-	-	-	-	-	-
rs140414374	16:50734873-50734873	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs140414374	-	-	-	-	-	G:0.0026	G:0	G:0.0014	-	G:0.0119	G:0	G:0	-	-	-	-	-	-	-	-	-	-
rs571633748	16:50734937-50734937	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs571633748	-	-	-	-	-	G:0.0002	G:0.0008	G:0	-	G:0	G:0	G:0	-	-	-	-	-	-	-	-	-	-
rs537494115	16:50734944-50734944	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs537494115	-	-	-	-	-	C:0.0002	C:0	C:0	-	C:0.001	C:0	C:0	-	-	-	-	-	-	-	-	-	-
rs79250217	16:50734966-50734966	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs79250217	-	-	-	-	-	A:0.0048	A:0.003	A:0	-	A:0.0169	A:0.003	A:0	-	-	-	-	-	-	-	-	-	-
rs117823701	16:50735037-50735037	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs117823701	-	-	-	-	-	G:0.0042	G:0	G:0.0043	-	G:0	G:0.0129	G:0.0051	-	-	-	-	-	-	-	-	-	-
rs541679789	16:50735041-50735041	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs541679789	-	-	-	-	-	A:0.0006	A:0.0015	A:0	-	A:0.001	A:0	A:0	-	-	-	-	-	-	-	-	-	-
rs555157372	16:50735101-50735101	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs555157372	-	-	-	-	-	A:0.0002	A:0	A:0	-	A:0	A:0	A:0.001	-	-	-	-	-	-	-	-	-	-
rs141237959	16:50735129-50735129	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs141237959	-	-	-	-	-	A:0.0002	A:0	A:0	-	A:0	A:0.001	A:0	-	-	-	-	-	-	-	-	-	-
rs77762224	16:50735139-50735139	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs77762224	-	-	-	-	-	C:0.0050	C:0	C:0	-	C:0.0238	C:0	C:0.001	-	-	-	-	-	-	-	-	-	-
rs190268820	16:50735157-50735157	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs190268820	-	-	-	-	-	G:0.0006	G:0.0023	G:0	-	G:0	G:0	G:0	-	-	-	-	-	-	-	-	-	-
rs532879995	16:50735311-50735311	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs532879995	-	-	-	-	-	A:0.0002	A:0	A:0	-	A:0	A:0	A:0.001	-	-	-	-	-	-	-	-	-	-
rs181339032	16:50735406-50735406	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs181339032	-	-	-	-	-	A:0.0002	A:0.0008	A:0	-	A:0	A:0	A:0	-	-	-	-	-	-	-	-	-	-
rs563229927	16:50735418-50735418	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs563229927	-	-	-	-	-	C:0.0002	C:0	C:0	-	C:0	C:0.001	C:0	-	-	-	-	-	-	-	-	-	-
rs529623059	16:50735437-50735437	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs529623059	-	-	-	-	-	T:0.0002	T:0	T:0	-	T:0.001	T:0	T:0	-	-	-	-	-	-	-	-	-	-
rs185966486	16:50735438-50735438	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs185966486	-	-	-	-	-	A:0.0002	A:0.0008	A:0	-	A:0	A:0	A:0	-	-	-	-	-	-	-	-	-	-
rs566299259	16:50735448-50735448	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs566299259	-	-	-	-	-	T:0.0002	T:0	T:0	-	T:0	T:0	T:0.001	-	-	-	-	-	-	-	-	-	-
rs41449646	16:50735455-50735455	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs41449646	-	-	-	-	-	A:0.0058	A:0.0197	A:0.0043	-	A:0	A:0	A:0	-	-	-	-	-	-	-	-	-	-
rs551672605	16:50735463-50735463	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs551672605	-	-	-	-	-	G:0.0002	G:0	G:0	-	G:0	G:0.001	G:0	-	-	-	-	-	-	-	-	-	-
rs190870639	16:50735489-50735489	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs190870639	-	-	-	-	-	A:0.0004	A:0	A:0	-	A:0	A:0.002	A:0	-	-	-	-	-	-	-	-	-	-
rs139160786	16:50735524-50735524	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs139160786	-	-	-	-	-	G:0.0002	G:0.0008	G:0	-	G:0	G:0	G:0	-	-	-	-	-	-	-	-	-	-
rs183940420	16:50735631-50735631	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs183940420	-	-	-	-	-	A:0.0002	A:0	A:0.0014	-	A:0	A:0	A:0	-	-	-	-	-	-	-	-	-	-
rs567285818	16:50735643-50735643	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs567285818	-	-	-	-	-	A:0.0002	A:0	A:0	-	A:0	A:0	A:0.001	-	-	-	-	-	-	-	-	-	-
rs149952929	16:50735707-50735707	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs149952929	-	-	-	-	-	C:0.0002	C:0	C:0	-	C:0	C:0.001	C:0	-	-	-	-	-	-	-	-	-	-
rs555267829	16:50735768-50735768	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs555267829	-	-	-	-	-	A:0.0004	A:0.0015	A:0	-	A:0	A:0	A:0	-	-	-	-	-	-	-	-	-	-
rs142961158	16:50735789-50735790	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs142961158	-	-	-	-	-	-:0.0182	-:0.0658	-:0.0029	-	-:0	-:0.002	-:0	-	-	-	-	-	-	-	-	-	-
rs571996324	16:50735817-50735817	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs571996324	-	-	-	-	-	C:0.0002	C:0.0008	C:0	-	C:0	C:0	C:0	-	-	-	-	-	-	-	-	-	-
rs541263103	16:50735857-50735857	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs541263103	-	-	-	-	-	G:0.0006	G:0.0023	G:0	-	G:0	G:0	G:0	-	-	-	-	-	-	-	-	-	-
rs557666202	16:50735858-50735858	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs557666202	-	-	-	-	-	C:0.0002	C:0.0008	C:0	-	C:0	C:0	C:0	-	-	-	-	-	-	-	-	-	-
rs577672374	16:50735870-50735870	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs577672374	-	-	-	-	-	G:0.0002	G:0	G:0	-	G:0	G:0	G:0.001	-	-	-	-	-	-	-	-	-	-
rs543110856	16:50735912-50735912	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs543110856	-	-	-	-	-	C:0.0002	C:0	C:0.0014	-	C:0	C:0	C:0	-	-	-	-	-	-	-	-	-	-
rs8045009	16:50735941-50735941	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs8045009	-	-	-	-	-	T:0.2408	T:0.1906	T:0.3055	-	T:0.1438	T:0.4165	T:0.182	-	-	-	-	-	-	-	-	-	-
rs115658760	16:50735961-50735961	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs115658760	-	-	-	-	-	T:0.0082	T:0.0303	T:0.0014	-	T:0	T:0	T:0	-	-	-	-	-	-	-	-	-	-
rs187777065	16:50735968-50735968	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs187777065	-	-	-	-	-	T:0.0002	T:0.0008	T:0	-	T:0	T:0	T:0	-	-	-	-	-	-	-	-	-	-
rs560128242	16:50736065-50736065	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs560128242	-	-	-	-	-	T:0.0012	T:0	T:0	-	T:0	T:0	T:0.0061	-	-	-	-	-	-	-	-	-	-
rs528778065	16:50736093-50736093	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs528778065	-	-	-	-	-	T:0.0002	T:0	T:0.0014	-	T:0	T:0	T:0	-	-	-	-	-	-	-	-	-	-
rs536240959	16:50736101-50736102	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs536240959	-	-	-	-	-	-:0.0008	-:0.003	-:0	-	-:0	-:0	-:0	-	-	-	-	-	-	-	-	-	-
rs551952991	16:50736113-50736113	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs551952991	-	-	-	-	-	A:0.0002	A:0	A:0	-	A:0.001	A:0	A:0	-	-	-	-	-	-	-	-	-	-
rs146529290	16:50736129-50736129	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs146529290	-	-	-	-	-	A:0.0002	A:0.0008	A:0	-	A:0	A:0	A:0	-	-	-	-	-	-	-	-	-	-
rs139512247	16:50736166-50736166	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs139512247	-	-	-	-	-	G:0.0034	G:0.0121	G:0.0014	-	G:0	G:0	G:0	-	-	-	-	-	-	-	-	-	-
rs550630692	16:50736207-50736207	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs550630692	-	-	-	-	-	G:0.0002	G:0	G:0.0014	-	G:0	G:0	G:0	-	-	-	-	-	-	-	-	-	-
rs190942390	16:50736212-50736212	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs190942390	-	-	-	-	-	C:0.0006	C:0	C:0.0043	-	C:0	C:0	C:0	-	-	-	-	-	-	-	-	-	-
rs117582370	16:50736214-50736214	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs117582370	-	-	-	-	-	A:0.0002	A:0	A:0	-	A:0	A:0.001	A:0	-	-	-	-	-	-	-	-	-	-
rs546582519	16:50736239-50736239	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs546582519	-	-	-	-	-	C:0.0002	C:0	C:0	-	C:0	C:0.001	C:0	-	-	-	-	-	-	-	-	-	-
rs566015177	16:50736304-50736304	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs566015177	-	-	-	-	-	A:0.0002	A:0	A:0	-	A:0	A:0	A:0.001	-	-	-	-	-	-	-	-	-	-
rs77766374	16:50736424-50736424	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs77766374	-	-	-	-	-	C:0.0190	C:0.0688	C:0.0029	-	C:0	C:0.002	C:0	-	-	-	-	-	-	-	-	-	-
rs572622077	16:50736460-50736460	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs572622077	-	-	-	-	-	G:0.0004	G:0.0015	G:0	-	G:0	G:0	G:0	-	-	-	-	-	-	-	-	-	-
rs577730911	16:50736487-50736487	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs577730911	-	-	-	-	-	C:0.0002	C:0	C:0	-	C:0.001	C:0	C:0	-	-	-	-	-	-	-	-	-	-
rs537172661	16:50736606-50736606	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs537172661	-	-	-	-	-	G:0.0004	G:0	G:0	-	G:0	G:0	G:0.002	-	-	-	-	-	-	-	-	-	-
rs557122330	16:50736613-50736613	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs557122330	-	-	-	-	-	T:0.0002	T:0	T:0	-	T:0	T:0	T:0.001	-	-	-	-	-	-	-	-	-	-
rs183145280	16:50736650-50736650	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs183145280	-	-	-	-	-	C:0.0006	C:0	C:0	-	C:0.003	C:0	C:0	-	-	-	-	-	-	-	-	-	-
rs6500328	16:50736656-50736656	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs6500328	-	-	-	-	-	G:0.3275	G:0.4705	G:0.3228	-	G:0.1766	G:0.4294	G:0.1881	-	-	-	-	-	20350193	-	-	-	-
rs559342828	16:50736681-50736681	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs559342828	-	-	-	-	-	T:0.0002	T:0	T:0	-	T:0	T:0	T:0.001	-	-	-	-	-	-	-	-	-	-
rs187478122	16:50736880-50736880	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs187478122	-	-	-	-	-	T:0.0002	T:0	T:0	-	T:0.001	T:0	T:0	-	-	-	-	-	-	-	-	-	-
rs192792151	16:50736883-50736883	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs192792151	-	-	-	-	-	G:0.0006	G:0.0023	G:0	-	G:0	G:0	G:0	-	-	-	-	-	-	-	-	-	-
rs568778831	16:50736952-50736952	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs568778831	-	-	-	-	-	G:0.0002	G:0	G:0	-	G:0	G:0.001	G:0	-	-	-	-	-	-	-	-	-	-
rs80099838	16:50737014-50737014	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs80099838	-	-	-	-	-	A:0.0010	A:0	A:0	-	A:0	A:0.005	A:0	-	-	-	-	-	-	-	-	-	-
rs550744937	16:50737046-50737046	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs550744937	-	-	-	-	-	T:0.0002	T:0.0008	T:0	-	T:0	T:0	T:0	-	-	-	-	-	-	-	-	-	-
rs561088400	16:50737083-50737083	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs561088400	-	-	-	-	-	C:0.0002	C:0	C:0	-	C:0.001	C:0	C:0	-	-	-	-	-	-	-	-	-	-
rs558501146	16:50737260-50737260	-	intron_variant	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	rs558501146	-	-	-	-	-	T:0.0002	T:0	T:0	-	T:0.001	T:0	T:0	-	-	-	-	-	-	-	-	-	-
